[6.756785132511453, 40.428364185263064, 6.825676385646849, 1.0]
[6.7813712140819575, 40.41227299392426, 6.779990474680334, 1.0]
[6.806982862263169, 40.39091658038106, 6.7297199869551925, 1.0]
[6.8397757663946095, 40.37105717704168, 6.67060144769872, 1.0]
[6.873193087680221, 40.348050611432114, 6.608727087383636, 1.0]
[6.9067792134737545, 40.321588837154394, 6.543252710452265, 1.0]
[6.947992503418192, 40.296923368745354, 6.469782356573139, 1.0]
[6.983018186013851, 40.263070961465075, 6.397872748044817, 1.0]
[7.031196700553323, 40.238578507455, 6.313788232292328, 1.0]
[7.073607497905726, 40.20517650657638, 6.232119264925895, 1.0]
[7.1228115790558775, 40.17541883036188, 6.143450172414793, 1.0]
[7.16604408421253, 40.13779821108096, 6.058107935596501, 1.0]
[7.215627101255677, 40.103506519202256, 5.964899478937541, 1.0]
[7.266057134964456, 40.06741651318836, 5.870707452648496, 1.0]
[7.322611276572843, 40.03570063850944, 5.769590291989777, 1.0]
[7.373656063981713, 39.996434269358105, 5.672657212181669, 1.0]
[7.430630763937842, 39.96261783621114, 5.569695537771105, 1.0]
[7.482079796101004, 39.92123775566273, 5.470912793636925, 1.0]
[7.539465349959272, 39.88531201331463, 5.3661144845004465, 1.0]
[7.590484787515237, 39.84364579003034, 5.2664848163569165, 1.0]
[7.648067632023611, 39.806648591550044, 5.160769058827148, 1.0]
[7.7054531858819075, 39.770722849201945, 5.055970749690669, 1.0]
[7.757099467703625, 39.72829176265546, 4.956263668649582, 1.0]
[7.814475317116319, 39.692357269574245, 4.85147323853899, 1.0]
[7.865307209459274, 39.65175080302109, 4.752760028276468, 1.0]
[7.922479200065567, 39.61686291374198, 4.648880905472643, 1.0]
[7.973507632889465, 39.577603841795735, 4.551935786576676, 1.0]
[8.030071478943455, 39.54589671784993, 4.450810746892042, 1.0]
[8.080501553643785, 39.50978626170189, 4.35662560911663, 1.0]
[8.130081434397596, 39.475510671420096, 4.263431172570078, 1.0]
[8.17353063909556, 39.436836097473275, 4.177155729306694, 1.0]
[8.222725015800108, 39.40706967052563, 4.088494515821507, 1.0]
[8.26470931384307, 39.37338587544838, 4.005957715819681, 1.0]
[8.313511577350596, 39.34812420963894, 3.921816695795691, 1.0]
[8.354269922834987, 39.32077274436108, 3.844802829571808, 1.0]
[8.389117096477122, 39.29036679501584, 3.7765011166856457, 1.0]
[8.429282942816457, 39.26858719847115, 3.704945800942289, 1.0]
[8.462897554752203, 39.24450917672942, 3.642153992233931, 1.0]
[8.462897554752203, 39.24450917672942, 3.642153992233931, 1.0]
[8.537913670031514, 39.192327979376756, 3.5022760549783705, 1.0]
[8.603872809794893, 39.145729409756854, 3.37682833575529, 1.0]
[8.663114674327545, 39.102706528005854, 3.2664636181694924, 1.0]
[8.713716648833582, 39.063145211726834, 3.1686575551517517, 1.0]
[8.762252222271712, 39.03173939171245, 3.077364136628546, 1.0]
[8.803832275560325, 39.00016930803224, 2.996677000952788, 1.0]
[8.845456419406844, 38.97339453042207, 2.921370012347733, 1.0]
[8.87946314453967, 38.94481174754213, 2.8540580101781785, 1.0]
[8.91877532407409, 38.92484651307089, 2.783466345951105, 1.0]
[8.95260349926184, 38.899730638260166, 2.7197553509101056, 1.0]
[8.985788516590361, 38.87536647378258, 2.65611661819241, 1.0]
